J. PO Date,D. PO Date,CB. PO Date,Job Number,Job Name,Location,State,jobstatus,Total Tons,Total LH,Profit,Plant Price,PP / Ton,Profit / LH,K1 Tons,K2 Tons,L2 Tons,L3 Tons,G2 Tons,G3 Tons,L4 Tons,JS Tons,salesperson,takeoffperson,Customer
11/21/2014,,,4314-0082,75 DOPPLER,IRVINE,CA,D9,19.87,6.241,5364.07,29167.6,1467.92149,859.488864,0,4.08,2.82,5.11,0,5.26,0,0,Tony King,Sheri Woolsey,"CAMPBELL CERTIFIED, INC."
9/5/2014,,,4314-0083,DEDEAUX PROPERTIES RANCHO BUS PH 3 ,RANCHO CUCAMONGA,CA,L9,0,0,16657.31,226135.15,0,0,0,0,0,0,0,0,0,0,Martha Leon,Jason Sibley ,"PANELIZED STRUCTURES, INC"
5/5/2014,,,4314-0084,BOLTHOUSE FARMS FREEZER EXPANSION BUDGET,BAKERSFIELD,CA,D9,149.8362512,18.07757716,0,0,0,0,0.877346039,6.52,94.4,2.721722841,0,35.80718231,0,0,Tom VanGuilder,Tom VanGuilder,KD STEEL INC
4/25/2014,,,4314-0085,JARED STORE #2558,SAN DIEGO,CA,D9,3.03,1.253,1121.91,5354.25,1767.079208,895.3790902,0.07,2.37,0,0,0,0,0,0,Tony King,Tony King,"CROWN STEEL, INC."
12/18/2014,,,4314-0086,PCS YOUTH AND FAMILY SERVICES CENTER,LOS ANGELES,CA,D9,9.24,1.725,3619.67,23007.1,2489.945887,2098.35942,0,0,0,8.76,0,0,0,0,Tony King,Jason Sibley ,"DRAGON STEEL, INC."
12/31/2014,,,4314-0088,CAR PROS KIA BUDGET,CARSON,CA,D9,9.71,2.876,2939.63,17424.75,1794.515963,1022.124478,3.14,3.13,0,0,0,0,0,0,Tony King,Sheri Woolsey,ABLE IRON WORKS
6/5/2014,,,4314-0090,WATSON INDUSTRIAL CENTER BLDG 156,CARSON,CA,D9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Martha Leon,Koren Ellis,"PANELIZED STRUCTURES, INC"
6/27/2014,,,4314-0092,MALT AVE BUSINESS CENTER,COMMERCE,CA,L9,0,0,1395.42,240038.75,0,0,0,0,0,0,0,0,0,0,Martha Leon,Tony King,"PANELIZED STRUCTURES, INC"
5/5/2014,,,4314-0094,MAINLAND SKATE AND SURF,VISALIA,CA,D9,25.26,8.148,2592.69,38530.5,1525.356295,318.1995582,0,16.64,0,0,0,7.54,0,0,Martha Leon,Koren Ellis,"PANELIZED STRUCTURES, INC"
4/4/2014,,,4314-0099,AMERICAN TIRE DISTRIBUTORS FACILITY 2,SHAFTER,CA,L9,1356.946245,130.0301203,-4556.38,1752082.35,1291.195105,-35.04095812,0,0,731.37,94.97,0,457.0029297,4.403315544,0,Martha Leon,Lani Fabel,"PANELIZED STRUCTURES, INC"
11/14/2014,,,4314-0102,EMERY CENTER FOR COMMUNITY LIFE ,EMERYVILLE,CA,D9,7.51,1.657,2602.76,16765.75,2232.456724,1570.766445,0,0,0,6.92,0,0,0,0,Johnny Martinez,Koren Ellis,GLAZIER IRON WORKS
4/11/2014,,,4314-0107,ARROYO STORAGE UPDATE,LOS ANGELES,CA,L9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Martha Leon,Jason Sibley ,"PANELIZED STRUCTURES, INC"
7/10/2014,,,4314-0108,ADELANTO DETENTION FACILITY WEST ,ADELANTO ,CA,D9,2.55,1.192,756.02,4545.5,1782.54902,634.2449664,0.82,1.24,0,0,0,0,0,0,Ed Tyk,Inside,BECK STEEL INC.
6/20/2014,,,4314-0111,PORSCHE EXPERIENCE CENTER ,CARSON,CA,D9,50.61,12.648,1189.86,72716,1436.791148,94.07495256,0,7.77,28.42,0,0,12.33,0,0,Tony King,Koren Ellis,"DUKE PACIFIC, INC."
5/8/2014,,,4314-0112,FEDEX GROUND ,LOS ANGELES,CA,L9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Martha Leon,Jason Sibley ,"PANELIZED STRUCTURES, INC"
5/21/2014,,,4314-0121,STRATFORD RANCH BUILDING ,PERRIS,CA,L9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Martha Leon,Koren Ellis,"PANELIZED STRUCTURES, INC"
5/23/2014,,,4314-0126,ALBERS BUSINESS PARK A& B ,CHINO,CA,D9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tony King,Koren Ellis,"DUKE PACIFIC, INC."
5/30/2014,,,4314-0131,COLUMBIA SQUARE REDEVELOPMENT ,LOS ANGELES,CA,D9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tony King,Tony King,WASHINGTON IRON WORKS
6/20/2014,,,4314-0132,PALMDALE WAREHOUSE,PALMDALE,CA,L9,3.57,1.205,954.74,7398.25,2072.338936,792.3153527,0,3.41,0,0,0,0,0,0,Mike Powell ,Customer List,"ALLIANCE COMPONENTS, LLC"
6/6/2014,,,4314-0135,WATSON COMMERCE BLDG 837,CHINO,CA,D9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tony King,Sheri Woolsey,R & A ROOF STRUCTURES
6/16/2014,,,4314-0142,TJ MAXX & HOME GOODS AT MOUNTIAN GROVE ,REDLANDS,CA,D9,43.7,15.957,1115.91,67468,1543.89016,69.9323181,0,0,19.27,4.68,0,16.89,0,0,Martha Leon,Jason Sibley ,"PANELIZED STRUCTURES, INC"
7/28/2014,,,4314-0147,REPLACEMENT FUEL STRG. PUMP HOUSE & OPS ,EDWARDS AFB,CA,D9,2.99,1.101,1823.4,6566.5,2196.153846,1656.13079,2.26,0,0,0,0,0,0,0.38,Johnny Martinez,Lani Fabel,NOVA GROUP INC.
6/20/2014,,,4314-0149,6040 BANDINI BLVD,COMMERCE,CA,L9,148.6138794,17.90986633,1791.29,207844.25,1398.552079,100.0169385,0,0,98.66387939,0,0,45.12,0,0,Martha Leon,Lani Fabel,"PANELIZED STRUCTURES, INC"
6/20/2014,,,4314-0150,6025 BANDINI BLVD ,BELL,CA,L9,74.00419434,9.085243702,2272.18,107327.75,1450.292797,250.0956578,0,0,48.24,0,0,22.42419434,0,0,Martha Leon,Lani Fabel,"PANELIZED STRUCTURES, INC"
6/6/2014,,,4314-0153,REDLANDS LOGISTICS CENTER,REDLANDS,CA,D9,1681.74,198.8492579,105294.31,3072892,1827.209914,529.5182446,0,0,503.61,393.08,0,0,748.3,0,Tony King,Johnny Martinez,"DUKE PACIFIC, INC."
6/12/2014,,,4314-0156,HOBBY LOBBY LA QUINTA,LA QUINTA,CA,D9,62.82,21.15,2235.5,81814,1302.355938,105.6973995,0.58,39.91,0,0,0,15.64,0,0,Tom VanGuilder,Jason Sibley ,KD STEEL INC
7/8/2014,,,4314-0157,MISSION 71 WEST BUSINESS PARK ,POMONA ,CA,D9,605.2782205,71.75769269,25192.54,881059.5,1455.627297,351.0778992,0,25.53229773,157.2,212.9895515,0,185.7863712,2.28,0,Tony King,Lani Fabel,"DUKE PACIFIC, INC."
5/21/2014,,,4314-0159,DECKERS- VAS PLATFORM,MORENO VALLEY ,CA,L9,17.08,6.086,2488.04,23390.5,1369.467213,408.8136707,0,16.02,0,0,0,0,0,0,Tony King,Customer List,WYNRIGHT (ILLINOIS)
6/26/2014,,,4314-0160,SPROUTS BAKERSFIELD,BAKERSFIELD,CA,D9,29.73159927,3.631151915,2905.08,37898,1274.670752,800.0436413,0,14.84680176,0,0,0,11.19479752,0,0,Tony King,Lani Fabel,"MECHANICAL INDUSTRIES, INC."
5/29/2014,,,4314-0166,DECKERS- OUTDOOR- PHASE,MORENO VALLEY,CA,L9,7.31,2.385,1338.77,14414.75,1971.922025,561.3291405,0.93,5.86,0,0,0,0,0,0,Tony King,Customer List,WYNRIGHT (ILLINOIS)
6/27/2014,,,4314-0167,UC IRVINE SOLAR CANOPY,IRVINE,CA,L9,122.2110657,14.09109545,14659.62,160377,1312.295242,1040.34637,0,0,44.65,0,0,49.06106567,0,0,Chris Cline,Jason Sibley ,"STEEL ENCOUNTERS, INC"
11/21/2014,,,4314-0179,LA DELI DISTRIBUTORS INC,CARSON ,CA,L9,40.09692073,5.270172626,7340.12,62327.25,1554.414874,1392.766522,0,0,23.99,2.534717321,0,11.81220341,0,0,Martha Leon,Jason Sibley ,"PANELIZED STRUCTURES, INC"
7/3/2014,,,4314-0180,3M WAREHOUSE FACILITY,NEWPORT BEACH ,CA,D9,635.843934,81.92083934,13107.96,920406.25,1447.534844,160.0076379,0,0,264.22,106.5757446,0,3.459546804,235.1086426,0,Tony King,Lani Fabel,"DUKE PACIFIC, INC."
7/10/2014,,,4314-0182,GOSFORD VILLAGE MAJOR 4 ROSS,BAKERSFIELD,CA,L9,32.92,11.335,1603.91,47713,1449.36209,141.5006617,0,16.48,4.08,0,0,11.04,0,0,Martha Leon,Johnny Martinez,"PANELIZED STRUCTURES, INC"
8/14/2014,,,4314-0184,LINDON & CASMALIA ,RIALTO,CA,D9,523.3714221,63.13687325,67995.23,817371.75,1561.743182,1076.949594,0,4.82,270.75,45.73,0,181.5514221,0,0,Tony King,Lani Fabel,"DUKE PACIFIC, INC."
12/22/2014,,,4314-0194,BURKE CARLSBAD BUSINESS CENTER,CARLSBAD,CA,D9,57.63,6.911973476,6536.76,100378.2,1741.769912,945.7154346,0,55.16,0,0,0,0,0,0,Tony King,Jason Sibley ,R & A ROOF STRUCTURES
6/26/2014,,,4314-0202,DECKERS OUTDOOR,MORENO VALLEY,CA,L9,6.2,2.74,1376.54,10712.75,1727.862903,502.3868613,3.02,2.14,0,0,0,0,0,0.4,Tony King,Customer List,WYNRIGHT (ILLINOIS)
8/14/2014,,,4314-0205,SIERRA COMMERCE CENTER,FONTANA,CA,D9,1118.746764,142.3954697,135638.79,1709419,1527.97671,952.5498973,0,0,495.332489,149.14,0,101.66,327.9442749,0,Tony King,Lani Fabel,R & A ROOF STRUCTURES
7/18/2014,,,4314-0207,POMONA VALLEY TRANSFER STATION,POMONA ,CA,D9,5.05,1.563,819.84,7321.5,1449.80198,524.5297505,0.48,0,3.72,0,0,0,0,0,Tony King,Tony King,SPEC IRON
8/1/2014,,,4314-0208,"8TH & VINEYARD BLDG. C,D&E",RANCHO CUCAMONGA,CA,D9,175.6136226,22.9629973,25328.99,282581.5,1609.109224,1103.035012,0,0,0.91,117.36,0,37.22,12.65362263,0,Tony King,Sheri Woolsey,R & A ROOF STRUCTURES
10/14/2014,,,4314-0210,FRANK TOYOTA REMODEL ,NATIONAL CITY ,CA,D9,3.8,1.462,1102.62,5505.05,1448.697368,754.1860465,0,3.35,0,0,0,0,0,0,Tony King,Sheri Woolsey,"FIERRO ENTERPRISES, INC."
7/11/2014,,,4314-0211,DISPLAYIT-16680 ARMSTRONG,IRVINE,CA,D9,3.9,0.404045433,889.78,5424.5,1390.897436,2202.178091,0,0,3.54,0,0,0,0,0,Tony King,Tony King,RAM STRUCTURAL STEEL
7/30/2014,,,4314-0212,OMNI WEST DPSS,NORCO,CA,D9,63.1,15.24,9612.81,102068.75,1617.571315,630.761811,0,40.18,0,0,0,21.2,0,0,Tony King,Sheri Woolsey,"DUKE PACIFIC, INC."
9/9/2014,,,4314-0214,SWEET EARTH,MOSS LANDING,CA,L9,4.32,1.255,1094.78,7520.25,1740.798611,872.3346614,0,3.94,0,0,0,0,0,0,Chris Cline,Customer List,GEM BUILDINGS
7/24/2014,,,4314-0220,MAJESTIC CHINO GATEWAY BLDG 2 ,CHINO,CA,D9,1776.91,507.24,85754.82,2507715,1411.278568,169.0616276,0,0,880.12,172.57,0,281.75,391.84,0,Tony King,Johnny Martinez,"DUKE PACIFIC, INC."
3/12/2015,,,4314-0220R,MAJESTIC CHINO GATEWAY,CHINO,CA,D9,0.361818343,0.115,0,0,0,0,0,0,0.361818343,0,0,0,0,0,,,"DUKE PACIFIC, INC."
8/7/2014,,,4314-0221,YMCA LAKEWOOD ,LAKEWOOD ,CA,D9,25.04578265,3.815463871,3348.71,37511.5,1497.717222,877.6678573,0,3.596176624,0,7.13,0,1.531778455,9.207827568,0,Tony King,Courtney Thran ,K.P. CONCRETE & STEEL INC 
8/21/2014,,,4314-0225,FED EX GROUND,SHAFTER ,CA,L9,236.01,26.55532074,13839.36,340156.2,1441.278759,521.152056,0,137.29,0,0,0,86.69,0,0,Martha Leon,Lani Fabel,"PANELIZED STRUCTURES, INC"
9/24/2014,,,4314-0234,HARBOR FREIGHT,PICO RIVERA,CA,L9,14.05,4.497,1825.54,17108.05,1217.654804,405.9461863,0.37,7.91,0,0,0,3.92,0,0,Tony King,Sheri Woolsey,KDR STEEL & MISC. METALS
9/3/2014,,,4314-0245,15500 SOUTH AVALON ,COMPTON,CA,D9,71.49,8.125990629,10614.26,110259,1542.299622,1306.211204,0,0,11.21,38.16,0,19.31,0,0,Tony King,Sheri Woolsey,"DUKE PACIFIC, INC."
10/28/2014,,,4314-0250,HSE USA INC,COMMERCE ,CA,D9,39.45918958,5.003723636,5730.25,65099.85,1649.802003,1145.19714,0,21.9,1.5,0,0,13.1,1.539189577,0,Tony King,Sheri Woolsey,R & A ROOF STRUCTURES
8/27/2014,,,4314-0262,MERCEDES BENZ OF VALENCIA,VALENCIA,CA,D9,20.19,5.028,1661.83,34218.1,1694.804359,330.5151154,1.13,0.25,9.51,7.68,0,0,0,0,Tony King,Tony King,"CAPITOL STEEL FABRICATORS, INC"
11/7/2014,11/7/2014,,4314-0264,CREEKSIDE MARKETPLACE ,SAN MARCOS,CA,D9,17.73,5.153,4455.05,27621.1,1557.87366,864.5546284,0,8.62,0,0,0,7.2,0,0,Tony King,Tony King,"CAMPBELL CERTIFIED, INC."
9/23/2014,,,4314-0268,NEW INDUSTRIAL SHELL BLDG 1 & 2 ,IRVINE ,CA,D9,51.42124749,6.274823993,5020.31,78659.2,1529.702289,800.0718435,0,0.6,1.2,35.3,0,11.39444637,1.016801119,0,Tony King,Sheri Woolsey,"DUKE PACIFIC, INC."
10/6/2014,,,4314-0271,BUY BUY BABY- MAJOR 2 ,REDLANDS,CA,D9,23.44281372,3.161870599,3004.43,36404.4,1552.902328,950.2065015,0,0,12.47,0,0,10.10281372,0,0,Tony King,Martha Leon,"DUKE PACIFIC, INC."
11/11/2014,,,4314-0300,GROVE BUSINESS CENTER ,ONTARIO,CA,D9,26.33,7.028,6147.91,40684.1,1545.161413,874.7737621,0,0,19.85,0,0,0,5.65,0,Tony King,Jason Sibley ,"DUKE PACIFIC, INC."
12/12/2014,,,4314-0308,ANIMAL CARE CENTER,PALMDALE,CA,D9,13.27,3.546,2205.96,20705.55,1560.327807,622.0981387,8.04,0.34,0,0,0,0,0,0,Tony King,Courtney Thran ,"RED'S IRON SPECIALTIES, INC."
1/9/2015,,,4314-0311,DISTRICT INDUSTRIAL CENTER A-C,VERNON,CA,D9,203.7363374,25.65896562,32802.84,336538.2,1651.831992,1278.416304,0,0.453882933,36.82429552,103.14,0,56.22815895,0,0,Tony King,Koren Ellis,"DUKE PACIFIC, INC."
12/19/2014,,,4314-0339,ROSS #1794,REDLANDS,CA,D9,25.63941999,3.301606417,5503.99,43003.4,1677.237629,1667.064242,0,0,16.78,0,0,7.929419994,0,0,Martha Leon,Jason Sibley ,"PANELIZED STRUCTURES, INC"
1/9/2015,,,4314-0354,CSF BUILDING RANCHO CUCAMONGA MAJ. ,RANCHO CUCAMONGA,CA,D9,165.7266043,19.78295448,29691.71,264614.8,1596.694756,1500.873392,0,2.266733646,97.54,0,0,42.56636429,18.36350632,0,Tony King,Lani Fabel,"DUKE PACIFIC, INC."
1/13/2015,,,4315-0002,OKONITE REPLACEMENT JOISTS ,SANTA MARIA ,CA,L9,87.1,27.759,30848.86,140691.05,1615.28186,1111.310206,0,0,0,83.57,0,0,0,0,Tony King,Customer List,"RARIG CONSTRUCTION, INC."
1/21/2015,,,4315-0003,UPS ONTARIO EXP,ONTARIO,CA,D9,29.26939937,4.194015875,5567.25,49552.1,1692.966069,1327.427021,0.55,0,0,23.79,0,3.809399366,0,0,Tony King,Tony King,"DUKE PACIFIC, INC."
1/23/2015,,,4315-0004,MISSION OAKS BUSINESS PARK BLDG,ONTARIO,CA,D9,100.0435009,11.62814522,16575.27,160088.4,1600.187904,1425.444014,0,6.509835243,54.29,0,0,19.47942638,16.59423923,0,Tony King,Sheri Woolsey,R & A ROOF STRUCTURES
1/30/2015,,,4315-0005,OCEANSIDE CY16 SPIN OFF FEDEX GROUND,OCEANSIDE,CA,L9,350.7844315,44.61734474,78851.02,550819,1570.249277,1767.272805,0,4.902070999,122.45,90.63124847,0,115.4211121,0,0,Martha Leon,Sheri Woolsey,"PANELIZED STRUCTURES, INC"
10/30/2015,,,4315-0012,JURUPA BUSINESS PARK BLDG B REV UPDATE ,FONTANA,CA,L9,594.9918172,69.36083269,67025.91,869127.85,1460.739165,966.3365822,0,0,366.3,0,0,179.5710907,22.24072647,0,Martha Leon,Lani Fabel,"PANELIZED STRUCTURES, INC"
1/23/2015,,,4315-0013,MAGELLAN GATEWAY BLDGS ,EL MONTE ,CA,D9,622.6012364,73.1961829,105263.56,1011088.6,1623.97461,1438.101767,0,17.47,191.49,179.11,0,138.28,73.52123642,0,Tony King,Sheri Woolsey,"DUKE PACIFIC, INC."
1/30/2015,,,4315-0015,FAIRWAY BUSINESS PARK BLDGS,SANTA MARIA ,CA,D9,104.248514,11.59816432,23230.64,167085.2,1602.758577,2002.958344,0,59.06861877,0,0,0,38.82103729,0,0,Tony King,Tony King,"DUKE PACIFIC, INC."
2/11/2015,,,4315-0022,WATSON COMMERCE BLDG 836,CHINO,CA,D9,735.5496609,89.60214615,159284.48,1135668.34,1543.972352,1777.685991,0,0,255.44,199.5942688,0,88.12540436,169.0499878,0,Inside,Koren Ellis,"DUKE PACIFIC, INC."
2/11/2015,,,4315-0022D,WATSON COMMERCE BLDG 831,CHINO,CA,D9,433.5835537,49.75030339,83590.24,663845.45,1531.066952,1680.195583,0,0,245.23,21.4,0,147.918808,4.804745674,0,Inside,Koren Ellis,"DUKE PACIFIC, INC."
3/26/2015,,,4315-0023,REDLANDS DISTRIBUTION CENTER BLDG. 12,REDLANDS,CA,D9,824.4301158,107.4889755,121926.46,1272481,1543.467391,1134.315956,0,0,423.99,60.72173691,0,102.758255,210.3301239,0,Martha Leon,Sheri Woolsey,"PANELIZED STRUCTURES, INC"
3/5/2015,,,4315-0025,PARAMOUNT FARMS DELI  ,LOST HILLS,CA,D9,11.75,2.965,3744.61,22306,1898.382979,1262.937605,0,0,10.62,0,0,0,0,0,Inside,Martha Leon,ROSS FABRICATION & WELDING INC
2/12/2015,,,4315-0027,MARCH BUSINESS CTR PH. 1 & 2,MORENO VALLEY ,CA,L9,1845.460828,232.8578029,204436.27,2698462.85,1462.216271,877.9446833,0,0,989.7,87.48,0,267.8041458,418.8666821,0,Martha Leon,Sheri Woolsey,"PANELIZED STRUCTURES, INC"
2/5/2015,,,4315-0028,OCEAN MIST - COACHELLA,COACHELLA,CA,L9,85.77735688,10.47361809,26985.4,127898.9,1491.056669,2576.511743,1.253020287,23.48,21.71,7.56,0,19.98383951,3.520497084,0,Chris Cline,Customer List,GEM BUILDINGS
7/9/2015,,,4315-0029,THE COLLECTION AT RIVERPARK BLDG. 1100,OXNARD,CA,D9,26.28,7.302,8043.28,47273.32,1798.832572,1101.517392,0.61,20.86,0,0,0,0,0,0,Johnny Martinez,Johnny Martinez,"JD2, INC."
4/24/2015,,,4315-0030,LADERA RANCH ATHLETIC CENTER ,LADERA RANCH ,CA,D9,202.54,43.05387115,48351.3,390735,1929.174484,1123.041871,0,0,0,0,0,0,198.4,0,Inside,Lani Fabel,"CAMPBELL CERTIFIED, INC."
2/27/2015,,,4315-0031,DEPARTMENT OF PUBLIC SOCIAL SERVICES,MORENO VALLEY ,CA,D9,62.73190196,8.212160647,10115.2,100428.75,1600.919897,1231.734307,0,11.41507626,12.39198017,11.78,0,22.20402718,2.890818357,0,Martha Leon,Jason Sibley ,"PANELIZED STRUCTURES, INC"
2/6/2015,,,4315-0032,THE CONTAINER STORE,OXNARD,CA,L9,31.51,10.468,4530.84,50158.65,1591.832752,432.8276653,0.58,16.77,0,0,0,11.11,0,0,Johnny Martinez,Jason Sibley ,"JD2, INC."
4/29/2015,,,4315-0038,IRWINDALE CANYON BUSINESS PARK BLDG. 1&2,IRWINDALE,CA,D9,199.5829678,23.7061851,29988.54,301805.6,1512.181141,1265.009105,0,35.51906776,90.79,0,0,30.11281204,35.12108803,0,Inside,Sheri Woolsey,R & A ROOF STRUCTURES
5/21/2015,,,4315-0044,GOODMAN LOGISTIC CENTER ,COMPTON ,CA,L9,109.1546301,14.08451068,21127.61,176681.4,1618.634041,1500.059922,0,0,30.03028679,41.99,0,26.92768288,4.796660423,0,Martha Leon,Sheri Woolsey,"PANELIZED STRUCTURES, INC"
3/31/2015,,,4315-0045,WALGREENS #11652 ,COSTA MESA,CA,D9,10.93126004,1.335476905,3574.31,17236.65,1576.82188,2676.429661,3.87,2.311890841,0,0,0,2.842931747,0,0,Inside,Koren Ellis,V3 STEEL
2/13/2015,,,4315-0046,UPS DEBAGGING AREA,ONTARIO,CA,L9,2.54,1.038,1365.27,5257.05,2069.704724,1315.289017,2.54,0,0,0,0,0,0,0,Dan Mahlan,Customer List,STEELE SOLUTIONS INC
10/23/2015,,,4315-0047,QUALITY ALUMINUM FORAGE,ORANGE,CA,L9,23.08086641,3.914382584,7173.15,39919,1729.527796,1832.511219,1.283944726,2.444615841,1.56,1.298149347,0,14.60415649,0,0,Chris Cline,Jason Sibley ,GEM BUILDINGS
5/14/2015,,,4315-0060,HOLLYWOOD PARK CASINO,INGLEWOOD,CA,D9,165.22,21.94,40889.34,256002.79,1549.466106,1863.689152,0,43.32,43.25,34.33,0,28.33,6.31,0,Chris Cline,Koren Ellis,"CORONA TOOL, LLC"
10/21/2015,,,4315-0061,ENGINE DYNAMOMETER FACILITY P-939,BARSTOW,CA,D9,5.47,1.453,2966.98,16188.5,2959.506399,2041.968341,0,0,4.61,0,0,0,0,0,Ed Tyk,Sheri Woolsey,BECK STEEL INC.
4/22/2015,,,4315-0091,SPANOS ATHLETIC PERFORMANCE CENTER,LA JOLLA,CA ,D9,8.86,1.949,3917.66,14134.6,1595.327314,2010.087224,0,0,0,8.3,0,0,0,0,Inside,Lani Fabel,DA WHITACRE CONSTRUCTION
10/13/2015,,,4315-0092,MILCON PROJECT P-327 OPERATINAL TRAINING,LEMOORE,CA,D9,14.48953928,1.386145473,3684.68,17820.8,1229.90798,2658.220276,1.469539285,10.3,0,0,0,0,0,0,Martha Leon,Jason Sibley ,KASCO FAB
4/9/2015,,,4315-0097,OKONITE PH 2 ,SANTA MARIA,CA,L9,51.93,12.543,27191.7,109713.75,2112.723859,2167.878498,0,0,2.11,47.87,0,0,0,0,Inside,Damon Hunter,"RARIG CONSTRUCTION, INC."
7/30/2015,,,4315-0098,AGUA MANSA LOGISTICS CENTER *WN*,COLTON,CA,L10,1315.537531,159.2717437,175199.16,1916285,1456.655515,1100.001519,0,0,652.2643433,153.4169464,0,8.394355774,451.7265625,0,Martha Leon,Milton Figueroa,"PANELIZED STRUCTURES, INC"
5/22/2015,,,4315-0104,O'TASTY FOODS,CHINO,CA,D11,273.7892342,30.31786776,51948.09,408686.55,1492.704968,1713.448004,0,0,93.74169159,93.12579346,0,33.03246689,43.39455414,0,Martha Leon,Milton Figueroa,"PANELIZED STRUCTURES, INC"
5/5/2015,,,4315-0116,SANTA ANA & CATAWBA AVE.,FONTANA,CA,L9,371.283469,46.63568211,58994.61,585490.9,1576.937701,1265.010124,0,13.79850197,115.08,88.85149384,0,121.0863647,15.2071085,0,Martha Leon,Martha Leon,"PANELIZED STRUCTURES, INC"
5/29/2015,,,4315-0118,RITE AID ANAHEIM ,ANAHEIM ,CA,D9,11.93,1.374,3434.67,18324.5,1536.001676,2499.759825,0,10.35,0,0,0,0,0,0,,Milton Figueroa,RAZCO METAL 
7/16/2015,,,4315-0125,THE BRICKYARD BLDG 2,COMPTON,CA,D9,673.5283194,87.54347897,54715.53,1017879.8,1511.265036,625.009774,0,0,227.41,163.2814026,0,7.67013216,251.7667847,0,Martha Leon,Milton Figueroa,R & A ROOF STRUCTURES
8/31/2015,,,4315-0127,DEDEAUX BELMONT INDUSTRIAL BLDG,ONTARIO,CA,D9,132.737465,16.3931019,35401.67,212416.85,1600.278038,2159.546755,0,48.66,0,35.38124084,0.175247565,41.45315552,2.017821074,0,Martha Leon,Milton Figueroa,"DUKE PACIFIC, INC."
7/24/2015,,,4315-0130,WESTGATE ,ONTARIO,CA,L9,574.2921802,78.61180162,19796.74,871985.7,1518.365964,251.8291095,0,0,262.13,106.0220032,0,6.340177059,177.62,0,Martha Leon,Milton Figueroa,"PANELIZED STRUCTURES, INC"
6/12/2015,,,4315-0131,REDLANDS GATEWAY BLDGS 1 &2 ,REDLANDS,CA,D9,1229.321838,160.810009,134131.94,1931430.2,1571.134702,834.101937,0,0,438.46,303.6998901,0,219.4306717,225.5112762,0,Martha Leon,Milton Figueroa,"PANELIZED STRUCTURES, INC"
8/25/2015,,,4315-0137,CEDAR MEDICAL OFFICE BLDG ,CLOVIS,CA,D9,15.91,4.415,3512.83,25232.7,1585.964802,795.6579841,0,13.93,0,0,0,0,0,0,Martha Leon,Lani Fabel,"SUBURBAN STEEL, INC."
7/17/2015,,,4315-0150,"MEREDITH BLDGS 1,4,5,6 ",ONTARIO,CA,L9,1253.268118,165.7608616,105321.42,1920190.42,1532.146548,635.3817119,0,0,402.28,345.6603584,0,187.4968166,259.8309426,0,Martha Leon,Milton Figueroa,"PANELIZED STRUCTURES, INC"
7/17/2015,,,4315-0150D,MEREDITH BLDGS. 2&3,ONTARIO,CA,D9,1256.416597,160.0011377,117539.14,1835390.15,1460.813359,734.6144013,0,0,557.23,181.5,0,341.276123,129.9704742,0,Martha Leon,Milton Figueroa,"PANELIZED STRUCTURES, INC"
6/11/2015,,,4315-0152,DEMATIC CORP. #76628,SAN BERNADINO,CA,L9,1,0.446,1084.51,2549.85,2549.85,2431.636771,0.41,0.52,0,0,0,0,0,0,Bill Fiedeldey,Customer List,HEARTLAND ENG'D PRODUCTS - MI
10/30/2015,,,4315-0156,JURUPA BUSINESS PARK BLDG C UPDATE,FONTANA ,CA,L9,628.6128039,72.21809077,71859.14,918235.93,1460.733737,995.0296281,0,0,229.88,164.78,0,179.2906189,26.13218498,0,Martha Leon,Lani Fabel,"PANELIZED STRUCTURES, INC"
7/30/2015,,,4315-0158,COCA COLA FLEET EXP & WAREHOUSE,OCEANSIDE,CA,D9,137.0413082,15.39307982,26549.96,209510.75,1528.81458,1724.798436,0,2.178307772,79.06,0,0,46.31433487,5.798665524,0,Martha Leon,Milton Figueroa,"PANELIZED STRUCTURES, INC"
6/25/2015,,,4315-0159,SPORTS AUTHORITY - GLENDORA,GLENDORA,CA,D9,50.01,13.044,15806.61,78299.4,1565.674865,1211.791628,0,35.97,0,0,0,11.31,0,0,Chris Cline,Jason Sibley ,"AMERICAN STEEL, INC."
10/1/2015,,,4315-0187,SUNLAND REAL STATE PHARMACY ,PERRIS,CA,D9,5.1,1.149,2301.76,9221.6,1808.156863,2003.272411,0,4.88,0,0,0,0,0,0,Martha Leon,Milton Figueroa,"DUKE PACIFIC, INC."
10/13/2015,,,4315-0191,"OKONITE CV LINE EXPANSION								",SANTA MARIA ,CA,L9,42.15,8.979,10934.78,55655.35,1320.411625,1217.817129,0,18.55,0,20.42,0,0,0,0,Martha Leon,Milton Figueroa,"RARIG CONSTRUCTION, INC."
