Job Number,Job Name,Customer,Sold,Cust Number,J.QTY(Base),Grd.QTY(Base),J.Tons(Base),J.Sell Price(Base),BOJ.Sell Price(Base),D.Tons(Base),D.Sell Price(Base),BOD.Sell Price(Base),BOCstBms QTY(Base),BOCstBms Sell Price(Base),J.QTY(Alt),Grd.QTY(Alt),J.Tons(Alt),J.Sell Price(Alt),BOJ.Sell Price(Alt),D.Tons(Alt),D.Sell Price(Alt),BOD.Sell Price(Alt),BOCstBms QTY(Alt),BOCstBms Sell Price(Alt),J.QTY(Ded),Grd.QTY(Ded),J.Tons(Ded),J.Sell Price(Ded),BOJ.Sell Price(Ded),D.Tons(Ded),D.Sell Price(Ded),BOD.Sell Price(Ded),BOCstBms QTY(Ded),BOCstBms Sell Price(Ded),J.Tons Sold,D.Tons Sold,BOCstBms.Tons Sold,J. Sold Amnt,D. Sold Amnt,BOCstBms. Sold Amnt,SalesPerson,TakeOffPerson,Quote SalesPerson,Quote TakeOffPerson,BO Deck Sell.,BO Deck Profit,Quote Page Tot.,City,State,Job Last Changed,Quote DSM
0116-0096  ,GARFIELD STORAGE ,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,125.39,120518.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,120518.26,PHOENIX,AZ,2/2/2016,
0116-0098  ,MAINSTREET HEALTH AND WELLNESS SUITE,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,109.84,107095.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,107095.58,SURPRISE,AZ,2/11/2016,
0116-0100  ,INFENON SHELL BLDG,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,13.06,12848.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,12848.22,MESA,AZ,2/4/2016,
0116-0102  ,SIGNAL BUTTE WATER TREATMENT PLANT,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,58.8,63831.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,63831.97,MESA,AZ,2/5/2016,
0116-0103  ,DESERT MOUNTAIN ELEMENTARY,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,8.5,8618.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,8618.24,SCOTTSDALE,AZ,2/8/2016,
0116-0105  ,ALL SEASON ORO VALLEY,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,20.22,23224.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,23224.2,ORO VALLEY ,AZ,5/10/2016,
0116-0105  ,ALL SEASON ORO VALLEY,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,20.25,28305.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Jorge Vasquez,0,0,28305.65,ORO VALLEY ,AZ,5/10/2016,
0116-0107  ,ASPEN DENTAL,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,0.19,749.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,749.86,SURPRISE,AZ,2/9/2016,
0116-0108  ,ALAMEDA PROJECT,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,4.71,4861.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,4861.44,PHOENIX,AZ,2/9/2016,
0116-0109  ,RIVERVIEW APTS,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,104.91,94099.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,94099.5,YUMA,AZ,2/10/2016,
0116-0110  ,ABBOTT RESIDENCE ,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,2.65,2929.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,2929.82,FOUNTAIN HILLS,AZ,6/20/2016,
0116-0113  ,RON WATSON MIDDLE SCHOOL,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,12.43,12191.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,12191.68,YUMA,AZ,2/9/2016,
0116-0114  ,MONIER APARTMENTS,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,0.41,1007.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,1007.12,TUCSON,AZ,2/10/2016,
0116-0115  ,GOODWILL COLUMBIA PARK ,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,22.8,23311.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,23311.2,PHOENIX,AZ,2/11/2016,
0116-0116  ,AWC LEARNING CENTER ,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,20.55,20295.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Ed Tyk,Customer List,0,0,20295.36,PARKER ,AZ,6/27/2016,
0116-0116  ,AWC LEARNING CENTER ,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,15.86,14219.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,14219.2,PARKER ,AZ,6/27/2016,
0116-0117  ,APS NEW PRESCOTT SERVICE CENTER,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,87.92,83608.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,83608.64,PRESCOTT,AZ,5/10/2016,
0116-0117  ,APS NEW PRESCOTT SERVICE CENTER,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,47.97,58820.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Customer List,0,0,58820.62,PRESCOTT,AZ,5/10/2016,
0116-0118  ,NORTH PERIMETER SCOTTSDALE HOSPITAL ,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,77.83,92603.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Customer List,0,0,92603.43,SCOTTSDALE,AZ,7/21/2016,
0116-0120  ,171 TILDEN,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,42.21,41132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,41132,PHOENIX,AZ,3/22/2016,
0116-0111  ,TRIAD PROJECT,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,17.74,18276.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,18276.04,LUKE AIR FORCE BASE,AZ,7/6/2016,
0116-0121  ,PROCTOR AND GAMBLE ,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,148.52,134261.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,134261.1,PHOENIX,AZ,2/22/2016,
0116-0123  ,CACTUS SHADOWS FIELD HOUSE,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,15.13,16192.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,16192.86,SCOTTSDALE,AZ,2/16/2016,
0116-0124  ,ASU STUDENT PAVILION,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,83.72,69239.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,69239.09,TEMPE,AZ,2/16/2016,
0116-0126  ,AZ GENERAL ER GILVERT & BASELINE,SOUTHWEST BUILDING SYSTEMS -AZ,No,16,53,0,5.13,11591.22,0,7.12,8984.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Daniela Saldana,0,0,20575.38,MESA,AZ,5/3/2016,Mike Powell 
0116-0126  ,AZ GENERAL ER GILVERT & BASELINE,RIGID GLOBAL BUILDINGS,No,41,53,0,5.13,11591.22,0,7.12,8984.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Daniela Saldana,0,0,20576,MESA,AZ,5/3/2016,Kyle Beebe
0116-0126  ,AZ GENERAL ER GILVERT & BASELINE,CASTLE STEEL,No,592,53,0,5.13,11591.22,0,7.12,8984.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Daniela Saldana,0,0,20575.38,MESA,AZ,5/3/2016,Mike Powell 
0116-0126  ,AZ GENERAL ER GILVERT & BASELINE,"IRONCO ENTERPRISES, LLC",No,595,53,0,5.13,11591.22,0,7.12,8984.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Daniela Saldana,0,0,20575.38,MESA,AZ,5/3/2016,Mike Powell 
0116-0126  ,AZ GENERAL ER GILVERT & BASELINE,J.B. STEEL,No,754,53,0,5.13,11591.22,0,7.12,8984.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Daniela Saldana,0,0,20575.38,MESA,AZ,5/3/2016,Mike Powell 
0116-0126  ,AZ GENERAL ER GILVERT & BASELINE,ALL THINGS METAL ,No,845,53,0,5.13,11591.22,0,7.12,8984.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Daniela Saldana,0,0,20575.38,MESA,AZ,5/3/2016,Mike Powell 
0116-0126  ,AZ GENERAL ER GILVERT & BASELINE,RED CEDAR STEEL,No,930,53,0,5.13,11591.22,0,7.12,8984.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Daniela Saldana,0,0,20575.38,MESA,AZ,5/3/2016,Mike Powell 
0116-0126  ,AZ GENERAL ER GILVERT & BASELINE,"MILLING MACHINERY, INC",No,989,53,0,5.13,11591.22,0,7.12,8984.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Daniela Saldana,0,0,20575.38,MESA,AZ,5/3/2016,Mike Powell 
0116-0126  ,AZ GENERAL ER GILVERT & BASELINE,MORENO STEEL ,No,1040,53,0,5.13,11591.22,0,7.12,8984.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Daniela Saldana,0,0,20575.38,MESA,AZ,5/3/2016,Mike Powell 
0116-0126A ,AZ GENERAL ER GILVERT & BASELINE,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,0,MESA,AZ,4/21/2016,
0116-0127  ,TMC RINCON HEALTH CAMPUS ,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,55.03,51040.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Ed Tyk,Customer List,0,0,51040.76,TUCSON ,AZ,2/24/2016,
0116-0127  ,TMC RINCON HEALTH CAMPUS ,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,107.22,100742.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,100742.7,TUCSON ,AZ,2/24/2016,
0116-0128  ,1740 W. ADAMS CENTRAL PLANT ,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,2.72,2657.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Customer List,0,0,2657.37,PHOENIX ,AZ,2/18/2016,
0116-0129  ,LITCHFIELD MARKETPLACE SHOPS B ,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,0.66,1277.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,1277.04,LITCHFIELD,AZ,2/18/2016,
0116-0132  ,CITY COURTS BUILDING,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,6,6681.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,6681.76,TUCSON,AZ,2/19/2016,
0116-0134  ,NEXT GENERATION MODERN STORAGE ,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,139.72,125654.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,125654.52,PHOENIX,AZ,2/23/2016,
0116-0135  ,AZGH TEMPE RURAL & BASELINE,SOUTHWEST BUILDING SYSTEMS -AZ,No,16,61,0,6.13,11326.51,0,8.25,10949.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Daniela Saldana,0,0,22276.29,TEMPE,AZ,4/24/2017,Mike Powell 
0116-0135  ,AZGH TEMPE RURAL & BASELINE,RIGID GLOBAL BUILDINGS,No,41,61,0,6.13,11326.51,0,8.25,10949.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Daniela Saldana,0,0,22277,TEMPE,AZ,4/24/2017,Kyle Beebe
0116-0135  ,AZGH TEMPE RURAL & BASELINE,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,8.25,12682.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Daniela Saldana,0,0,12682.8,TEMPE,AZ,4/24/2017,
0116-0144  ,THE VIG @ MCDOWELL MARKETPLACE,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,9.31,7911.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,7911.18,SCOTTSDALE,AZ,2/25/2016,
0116-0146  ,EARNHARDT VOLKSWAGEN ,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,13.41,13688.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,13688.36,PRESCOTT VALLEY ,AZ,2/26/2016,
0116-0147  ,FIRST PLACE APARTMENTS,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,0.82,1229.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,1229.44,PHOENIX,AZ,2/29/2016,
0116-0148  ,MOUNTAINSIDE FITNESS QUEEN CREEK ADD,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,7.66,8518.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,8518.46,QUEEN CREEK,AZ,4/8/2016,
0116-0149  ,GATEWAY VILLAGE PAD B&C,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,3.96,4782.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,4782.58,AVONDALE,AZ,2/29/2016,
0116-0150  ,HEART HEALTH CENTER,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,0.56,1132.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,1132.76,PHOENIX,AZ,2/29/2016,
0116-0151  ,CROSSROADS SOUTH PAD,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,145.35,195520.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,195520.06,SCOTTSDALE,AZ,6/17/2016,
0116-0152  ,WOODY MOUNTAIN BUNKER REMODEL,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,1.92,2345.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,2345.56,FLAGSTAFF,AZ,3/1/2016,
0116-0154  ,GODZOOKS II,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,1.86,2401.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,2401.89,PHOENIX,AZ,3/2/2016,
0116-0155  ,BUNGER STEEL,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,30.77,34968.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,34968.44,SIERRA VISTA,AZ,3/2/2016,
0116-0156  ,SOMERTON CITY HALL,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,19.26,29188.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,29188.82,SOMERTON,AZ,5/12/2016,
0116-0157  ,MAIN STREET PLACE,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,11.19,11199.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,11199.63,SCOTTSDALE,AZ,3/3/2016,
0116-0158  ,MARK IV BLDG 6,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,327.14,275763.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,275763.17,CHANDLER,AZ,3/8/2016,
0116-0159  ,PEORIA POLICE PATROL,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,24.44,24068.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,24068.34,PEORIA,AZ,5/31/2016,
0116-0159  ,PEORIA POLICE PATROL,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,25.81,34419.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Inside,0,0,34419.27,PEORIA,AZ,5/31/2016,
0116-0162  ,WELLSPRINGS THERAPY CENTER ESTRELLA,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,35.48,37080.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,37080.68,PHOENIX,AZ,3/4/2016,
0116-0164  ,WELLSPRINGS THERAPY CENTER ,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,27.34,33248.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Customer List,0,0,33248.74,CASA GRANDE,AZ,3/7/2016,
0116-0165  ,OMNI JEFERSON SELF STORAGE,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,86.03,75510.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,75510.94,PHOENIX,AZ,3/8/2016,
0116-0167  ,KUMAR STUCTURE ,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,3.3,3620.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Customer List,0,0,3620.38,PARADISE VALLEY ,AZ,3/7/2016,
0116-0168  ,DARED 90 ,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,116.36,97223.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Ed Tyk,Customer List,0,0,97223.11,PHOENIX,AZ,3/8/2016,
0116-0169  ,CP SKY HARBOR,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,5.95,6359.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,6359.84,PHOENIX,AZ,3/30/2016,
0116-0170  ,CHASE BANK- PIMA FRANK LLOYD WRIGHT,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,0.7,1150.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,1150.27,SCOTTSDALE,AZ,3/9/2016,
0116-0171  ,GCU BASEBALL STADIUM,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,26.84,25848.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,25848.32,PHOENIX,AZ,8/3/2016,
0116-0171  ,GCU BASEBALL STADIUM,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,149.07,184982.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Customer List,0,0,184982.13,PHOENIX,AZ,8/3/2016,
0116-0173  ,RENOVATION AT INDIAN PLAZA ,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,0.2,738.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,738.08,SCOTTSDALE,AZ,3/10/2016,
0116-0135  ,AZGH TEMPE RURAL & BASELINE,J.B. STEEL,No,212,61,0,6.13,11326.51,0,8.25,10949.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Daniela Saldana,0,0,22276.29,TEMPE,AZ,4/24/2017,Mike Powell 
0116-0135  ,AZGH TEMPE RURAL & BASELINE,DESERT STRUCTURES,No,383,61,0,6.13,11326.51,0,8.25,10949.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Daniela Saldana,0,0,22276.29,TEMPE,AZ,4/24/2017,Mike Powell 
0116-0135  ,AZGH TEMPE RURAL & BASELINE,CASTLE STEEL,No,592,61,0,6.13,11892.83,0,8.25,11487.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Daniela Saldana,0,0,23380.15,TEMPE,AZ,4/24/2017,Mike Powell 
0116-0135  ,AZGH TEMPE RURAL & BASELINE,ALL THINGS METAL ,No,845,61,0,6.13,11326.51,0,8.25,10949.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Daniela Saldana,0,0,22276.29,TEMPE,AZ,4/24/2017,Mike Powell 
0116-0135  ,AZGH TEMPE RURAL & BASELINE,RED CEDAR STEEL,No,930,61,0,6.13,11326.51,0,8.25,10949.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Daniela Saldana,0,0,22276.29,TEMPE,AZ,4/24/2017,Mike Powell 
0116-0135  ,AZGH TEMPE RURAL & BASELINE,"MILLING MACHINERY, INC",No,989,61,0,6.13,11326.51,0,8.25,10949.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Daniela Saldana,0,0,22276.29,TEMPE,AZ,4/24/2017,Mike Powell 
0116-0136  ,MADISON PARK CAFETERIA,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,39.56,37820.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,37820.02,PHOENIX,AZ,5/16/2016,
0116-0136  ,MADISON PARK CAFETERIA,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,16.63,22225.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mike Powell ,Customer List,0,0,22225.81,PHOENIX,AZ,5/16/2016,
0116-0137  ,TERRY KING,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,38.31,42642.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,42642.5,TUCSON,AZ,2/24/2016,
0116-0138  ,LEVITZ CONVERSION TO SELF STORAGE,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,117.04,137122.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,137122.91,TEMPE,AZ,5/10/2016,
0116-0139  ,TERRY KING #2,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,15.32,14712.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,14712.48,TEMPE,AZ,2/24/2016,
0116-0140  ,ST. JUAN DIEGO CHURCH,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,26.05,25077.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,25077.34,CHANDLER,AZ,2/25/2016,
0116-0141  ,MOUNTAINSIDE FITNESS AT QUEEN CREEK,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,3.33,3660.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,3660.78,QUEEN CREEK,AZ,2/25/2016,
